statistic_yyy,ranking,lastname,age,population
112,302,佟,0~14歲,58
112,302,佟,15~64歲,434
112,302,佟,65歲以上,109
112,303,机,0~14歲,72
112,303,机,15~64歲,424
112,303,机,65歲以上,99
112,304,周黃,0~14歲,58
112,304,周黃,15~64歲,430
112,304,周黃,65歲以上,106
112,305,屠,0~14歲,44
112,305,屠,15~64歲,414
112,305,屠,65歲以上,127
112,306,才,0~14歲,62
112,306,才,15~64歲,424
112,306,才,65歲以上,97
112,307,厲,0~14歲,59
112,307,厲,15~64歲,443
112,307,厲,65歲以上,80
112,308,錡,0~14歲,59
112,308,錡,15~64歲,421
112,308,錡,65歲以上,98
112,309,顔,0~14歲,53
112,309,顔,15~64歲,393
112,309,顔,65歲以上,130
112,310,禇,0~14歲,45
112,310,禇,15~64歲,374
112,310,禇,65歲以上,148
112,311,粟,0~14歲,68
112,311,粟,15~64歲,406
112,311,粟,65歲以上,92
112,312,干,0~14歲,69
112,312,干,15~64歲,393
112,312,干,65歲以上,102
112,313,貝,0~14歲,87
112,313,貝,15~64歲,396
112,313,貝,65歲以上,77
112,314,原,0~14歲,59
112,314,原,15~64歲,384
112,314,原,65歲以上,105
112,315,冼,0~14歲,61
112,315,冼,15~64歲,411
112,315,冼,65歲以上,75
112,316,宜,0~14歲,72
112,316,宜,15~64歲,387
112,316,宜,65歲以上,82
112,317,封,0~14歲,55
112,317,封,15~64歲,437
112,317,封,65歲以上,48
112,318,標,0~14歲,61
112,318,標,15~64歲,398
112,318,標,65歲以上,77
112,319,江謝,0~14歲,75
112,319,江謝,15~64歲,357
112,319,江謝,65歲以上,101
112,320,平,0~14歲,74
112,320,平,15~64歲,367
112,320,平,65歲以上,78
112,321,容,0~14歲,54
112,321,容,15~64歲,359
112,321,容,65歲以上,91
112,322,張廖,0~14歲,71
112,322,張廖,15~64歲,311
112,322,張廖,65歲以上,109
112,323,皮,0~14歲,52
112,323,皮,15~64歲,351
112,323,皮,65歲以上,80
112,324,司徒,0~14歲,57
112,324,司徒,15~64歲,306
112,324,司徒,65歲以上,115
112,325,農,0~14歲,51
112,325,農,15~64歲,389
112,325,農,65歲以上,37
112,326,竺,0~14歲,50
112,326,竺,15~64歲,337
112,326,竺,65歲以上,87
112,327,宣,0~14歲,63
112,327,宣,15~64歲,316
112,327,宣,65歲以上,94
112,328,南,0~14歲,66
112,328,南,15~64歲,337
112,328,南,65歲以上,69
112,329,栢,0~14歲,57
112,329,栢,15~64歲,351
112,329,栢,65歲以上,64
112,330,敖,0~14歲,46
112,330,敖,15~64歲,349
112,330,敖,65歲以上,67
112,331,鄢,0~14歲,54
112,331,鄢,15~64歲,342
112,331,鄢,65歲以上,66
112,332,危,0~14歲,37
112,332,危,15~64歲,360
112,332,危,65歲以上,64
112,333,杞,0~14歲,59
112,333,杞,15~64歲,300
112,333,杞,65歲以上,102
112,334,茅,0~14歲,46
112,334,茅,15~64歲,317
112,334,茅,65歲以上,95
112,335,禹,0~14歲,49
112,335,禹,15~64歲,328
112,335,禹,65歲以上,78
112,336,蓋,0~14歲,45
112,336,蓋,15~64歲,345
112,336,蓋,65歲以上,62
112,337,藺,0~14歲,43
112,337,藺,15~64歲,341
112,337,藺,65歲以上,67
112,338,黨,0~14歲,54
112,338,黨,15~64歲,346
112,338,黨,65歲以上,51
112,339,芮,0~14歲,46
112,339,芮,15~64歲,333
112,339,芮,65歲以上,69
112,340,枋,0~14歲,63
112,340,枋,15~64歲,316
112,340,枋,65歲以上,65
112,341,狄,0~14歲,61
112,341,狄,15~64歲,301
112,341,狄,65歲以上,80
112,342,惠,0~14歲,48
112,342,惠,15~64歲,315
112,342,惠,65歲以上,71
112,343,寇,0~14歲,48
112,343,寇,15~64歲,312
112,343,寇,65歲以上,72
112,344,胥,0~14歲,50
112,344,胥,15~64歲,326
112,344,胥,65歲以上,55
112,345,於,0~14歲,56
112,345,於,15~64歲,308
112,345,於,65歲以上,63
112,346,岩,0~14歲,64
112,346,岩,15~64歲,302
112,346,岩,65歲以上,59
112,347,烏,0~14歲,69
112,347,烏,15~64歲,295
112,347,烏,65歲以上,59
112,348,苑,0~14歲,47
112,348,苑,15~64歲,312
112,348,苑,65歲以上,61
112,349,月,0~14歲,60
112,349,月,15~64歲,285
112,349,月,65歲以上,73
112,350,浦,0~14歲,59
112,350,浦,15~64歲,285
112,350,浦,65歲以上,65
112,351,欉,0~14歲,55
112,351,欉,15~64歲,282
112,351,欉,65歲以上,72
112,352,楚,0~14歲,36
112,352,楚,15~64歲,295
112,352,楚,65歲以上,72
112,353,豐,0~14歲,75
112,353,豐,15~64歲,281
112,353,豐,65歲以上,45
112,354,逄,0~14歲,43
112,354,逄,15~64歲,299
112,354,逄,65歲以上,58
112,355,城,0~14歲,52
112,355,城,15~64歲,259
112,355,城,65歲以上,83
112,356,諸,0~14歲,32
112,356,諸,15~64歲,280
112,356,諸,65歲以上,79
112,357,修,0~14歲,48
112,357,修,15~64歲,289
112,357,修,65歲以上,51
112,358,嵇,0~14歲,28
112,358,嵇,15~64歲,295
112,358,嵇,65歲以上,65
112,359,候,0~14歲,49
112,359,候,15~64歲,253
112,359,候,65歲以上,82
112,360,師,0~14歲,40
112,360,師,15~64歲,282
112,360,師,65歲以上,57
112,361,哀,0~14歲,46
112,361,哀,15~64歲,267
112,361,哀,65歲以上,64
112,362,來,0~14歲,39
112,362,來,15~64歲,267
112,362,來,65歲以上,68
112,363,戎,0~14歲,48
112,363,戎,15~64歲,266
112,363,戎,65歲以上,56
112,364,森,0~14歲,87
112,364,森,15~64歲,261
112,364,森,65歲以上,20
112,365,那,0~14歲,44
112,365,那,15~64歲,262
112,365,那,65歲以上,55
112,366,都,0~14歲,44
112,366,都,15~64歲,267
112,366,都,65歲以上,50
112,367,鹿,0~14歲,28
112,367,鹿,15~64歲,282
112,367,鹿,65歲以上,47
112,368,強,0~14歲,33
112,368,強,15~64歲,266
112,368,強,65歲以上,55
112,369,忻,0~14歲,44
112,369,忻,15~64歲,240
112,369,忻,65歲以上,65
112,370,滿,0~14歲,39
112,370,滿,15~64歲,259
112,370,滿,65歲以上,46
112,371,覺,0~14歲,36
112,371,覺,15~64歲,253
112,371,覺,65歲以上,51
112,372,元,0~14歲,51
112,372,元,15~64歲,248
112,372,元,65歲以上,40
112,373,寧,0~14歲,29
112,373,寧,15~64歲,277
112,373,寧,65歲以上,31
112,374,宇,0~14歲,45
112,374,宇,15~64歲,239
112,374,宇,65歲以上,47
112,375,絲,0~14歲,65
112,375,絲,15~64歲,224
112,375,絲,65歲以上,39
112,376,姜林,0~14歲,36
112,376,姜林,15~64歲,193
112,376,姜林,65歲以上,92
112,377,雍,0~14歲,35
112,377,雍,15~64歲,226
112,377,雍,65歲以上,58
112,378,山,0~14歲,46
112,378,山,15~64歲,242
112,378,山,65歲以上,27
112,379,支,0~14歲,36
112,379,支,15~64歲,216
112,379,支,65歲以上,54
112,380,闞,0~14歲,31
112,380,闞,15~64歲,217
112,380,闞,65歲以上,56
112,381,帥,0~14歲,31
112,381,帥,15~64歲,219
112,381,帥,65歲以上,52
112,382,戰,0~14歲,20
112,382,戰,15~64歲,232
112,382,戰,65歲以上,43
112,383,上官,0~14歲,47
112,383,上官,15~64歲,198
112,383,上官,65歲以上,49
112,384,翁林,0~14歲,37
112,384,翁林,15~64歲,194
112,384,翁林,65歲以上,63
112,385,井,0~14歲,30
112,385,井,15~64歲,216
112,385,井,65歲以上,46
112,386,郜,0~14歲,42
112,386,郜,15~64歲,208
112,386,郜,65歲以上,39
112,387,永,0~14歲,30
112,387,永,15~64歲,209
112,387,永,65歲以上,47
112,388,濮,0~14歲,30
112,388,濮,15~64歲,223
112,388,濮,65歲以上,33
112,389,鈕,0~14歲,43
112,389,鈕,15~64歲,181
112,389,鈕,65歲以上,59
112,390,朴,0~14歲,171
112,390,朴,15~64歲,83
112,390,朴,65歲以上,28
112,391,燕,0~14歲,31
112,391,燕,15~64歲,219
112,391,燕,65歲以上,32
112,392,亷,0~14歲,25
112,392,亷,15~64歲,202
112,392,亷,65歲以上,51
112,393,関,0~14歲,30
112,393,関,15~64歲,192
112,393,関,65歲以上,56
112,394,酆,0~14歲,27
112,394,酆,15~64歲,202
112,394,酆,65歲以上,49
112,395,束,0~14歲,37
112,395,束,15~64歲,182
112,395,束,65歲以上,58
112,396,麻,0~14歲,22
112,396,麻,15~64歲,205
112,396,麻,65歲以上,48
112,397,慕,0~14歲,31
112,397,慕,15~64歲,199
112,397,慕,65歲以上,45
112,398,晁,0~14歲,14
112,398,晁,15~64歲,236
112,398,晁,65歲以上,24
112,399,栗,0~14歲,35
112,399,栗,15~64歲,206
112,399,栗,65歲以上,33
112,400,富,0~14歲,38
112,400,富,15~64歲,172
112,400,富,65歲以上,59
112,401,鞏,0~14歲,31
112,401,鞏,15~64歲,207
112,401,鞏,65歲以上,29
112,402,相,0~14歲,25
112,402,相,15~64歲,206
112,402,相,65歲以上,35
112,403,根,0~14歲,48
112,403,根,15~64歲,199
112,403,根,65歲以上,18
112,404,杭,0~14歲,36
112,404,杭,15~64歲,179
112,404,杭,65歲以上,45
112,405,計,0~14歲,31
112,405,計,15~64歲,166
112,405,計,65歲以上,63
112,406,卿,0~14歲,25
112,406,卿,15~64歲,207
112,406,卿,65歲以上,28
112,407,薄,0~14歲,31
112,407,薄,15~64歲,177
112,407,薄,65歲以上,52
112,408,班,0~14歲,45
112,408,班,15~64歲,184
112,408,班,65歲以上,29
112,409,揭,0~14歲,19
112,409,揭,15~64歲,221
112,409,揭,65歲以上,18
112,410,彌,0~14歲,3
112,410,彌,15~64歲,213
112,410,彌,65歲以上,40
112,411,日,0~14歲,43
112,411,日,15~64歲,181
112,411,日,65歲以上,28
112,412,權,0~14歲,41
112,412,權,15~64歲,183
112,412,權,65歲以上,28
112,413,居,0~14歲,30
112,413,居,15~64歲,171
112,413,居,65歲以上,48
112,414,印,0~14歲,24
112,414,印,15~64歲,184
112,414,印,65歲以上,38
112,415,哈,0~14歲,39
112,415,哈,15~64歲,146
112,415,哈,65歲以上,57
112,416,賓,0~14歲,30
112,416,賓,15~64歲,177
112,416,賓,65歲以上,34
112,417,閆,0~14歲,42
112,417,閆,15~64歲,170
112,417,閆,65歲以上,27
112,418,戈,0~14歲,22
112,418,戈,15~64歲,173
112,418,戈,65歲以上,43
112,419,寸,0~14歲,28
112,419,寸,15~64歲,184
112,419,寸,65歲以上,25
112,420,秋,0~14歲,52
112,420,秋,15~64歲,161
112,420,秋,65歲以上,24
112,421,斯,0~14歲,19
112,421,斯,15~64歲,185
112,421,斯,65歲以上,33
112,422,壽,0~14歲,23
112,422,壽,15~64歲,166
112,422,壽,65歲以上,45
112,423,念,0~14歲,21
112,423,念,15~64歲,166
112,423,念,65歲以上,46
112,424,寗,0~14歲,18
112,424,寗,15~64歲,191
112,424,寗,65歲以上,22
112,425,𡩋,0~14歲,17
112,425,𡩋,15~64歲,171
112,425,𡩋,65歲以上,40
112,426,羊,0~14歲,11
112,426,羊,15~64歲,191
112,426,羊,65歲以上,25
112,427,爐,0~14歲,34
112,427,爐,15~64歲,155
112,427,爐,65歲以上,38
112,428,門,0~14歲,16
112,428,門,15~64歲,180
112,428,門,65歲以上,30
112,429,邴,0~14歲,19
112,429,邴,15~64歲,179
112,429,邴,65歲以上,25
112,430,亓,0~14歲,16
112,430,亓,15~64歲,164
112,430,亓,65歲以上,41
112,431,朱陳,0~14歲,18
112,431,朱陳,15~64歲,138
112,431,朱陳,65歲以上,62
112,432,薩,0~14歲,31
112,432,薩,15~64歲,137
112,432,薩,65歲以上,44
112,433,步,0~14歲,31
112,433,步,15~64歲,143
112,433,步,65歲以上,37
112,434,衣,0~14歲,26
112,434,衣,15~64歲,154
112,434,衣,65歲以上,28
112,435,漆,0~14歲,15
112,435,漆,15~64歲,170
112,435,漆,65歲以上,22
112,436,海,0~14歲,30
112,436,海,15~64歲,129
112,436,海,65歲以上,46
112,437,普,0~14歲,20
112,437,普,15~64歲,170
112,437,普,65歲以上,14
112,438,冀,0~14歲,19
112,438,冀,15~64歲,149
112,438,冀,65歲以上,36
112,439,卯,0~14歲,20
112,439,卯,15~64歲,142
112,439,卯,65歲以上,40
112,440,豊,0~14歲,49
112,440,豊,15~64歲,135
112,440,豊,65歲以上,18
112,441,豆,0~14歲,43
112,441,豆,15~64歲,135
112,441,豆,65歲以上,23
112,442,祖,0~14歲,18
112,442,祖,15~64歲,146
112,442,祖,65歲以上,35
112,443,乃,0~14歲,24
112,443,乃,15~64歲,149
112,443,乃,65歲以上,25
112,444,招,0~14歲,24
112,444,招,15~64歲,125
112,444,招,65歲以上,48
112,445,酈,0~14歲,19
112,445,酈,15~64歲,140
112,445,酈,65歲以上,35
112,446,邱黃,0~14歲,17
112,446,邱黃,15~64歲,126
112,446,邱黃,65歲以上,50
112,447,仝,0~14歲,18
112,447,仝,15~64歲,147
112,447,仝,65歲以上,24
112,448,付,0~14歲,11
112,448,付,15~64歲,165
112,448,付,65歲以上,11
112,449,資,0~14歲,23
112,449,資,15~64歲,154
112,449,資,65歲以上,9
112,450,端木,0~14歲,16
112,450,端木,15~64歲,131
112,450,端木,65歲以上,39
112,451,綦,0~14歲,23
112,451,綦,15~64歲,135
112,451,綦,65歲以上,27
112,452,索,0~14歲,28
112,452,索,15~64歲,127
112,452,索,65歲以上,28
112,453,臺,0~14歲,18
112,453,臺,15~64歲,142
112,453,臺,65歲以上,21
112,454,國,0~14歲,20
112,454,國,15~64歲,139
112,454,國,65歲以上,21
112,455,鳳,0~14歲,29
112,455,鳳,15~64歲,136
112,455,鳳,65歲以上,15
112,456,諸葛,0~14歲,21
112,456,諸葛,15~64歲,126
112,456,諸葛,65歲以上,33
112,457,矯,0~14歲,20
112,457,矯,15~64歲,144
112,457,矯,65歲以上,16
112,458,󻼳,0~14歲,32
112,458,󻼳,15~64歲,115
112,458,󻼳,65歲以上,32
112,459,角,0~14歲,21
112,459,角,15~64歲,128
112,459,角,65歲以上,29
112,460,經,0~14歲,28
112,460,經,15~64歲,117
112,460,經,65歲以上,31
112,461,同,0~14歲,21
112,461,同,15~64歲,119
112,461,同,65歲以上,34
112,462,墜,0~14歲,23
112,462,墜,15~64歲,123
112,462,墜,65歲以上,28
112,463,尉,0~14歲,19
112,463,尉,15~64歲,134
112,463,尉,65歲以上,20
112,464,水,0~14歲,26
112,464,水,15~64歲,111
112,464,水,65歲以上,34
112,465,扶,0~14歲,16
112,465,扶,15~64歲,131
112,465,扶,65歲以上,24
112,466,展,0~14歲,13
112,466,展,15~64歲,143
112,466,展,65歲以上,15
112,467,璩,0~14歲,18
112,467,璩,15~64歲,137
112,467,璩,65歲以上,15
112,468,扈,0~14歲,25
112,468,扈,15~64歲,108
112,468,扈,65歲以上,35
112,469,葉劉,0~14歲,30
112,469,葉劉,15~64歲,112
112,469,葉劉,65歲以上,26
112,470,邰,0~14歲,18
112,470,邰,15~64歲,112
112,470,邰,65歲以上,35
112,471,團,0~14歲,18
112,471,團,15~64歲,145
112,471,團,65歲以上,0
112,472,宓,0~14歲,16
112,472,宓,15~64歲,116
112,472,宓,65歲以上,29
112,473,嘪,0~14歲,8
112,473,嘪,15~64歲,130
112,473,嘪,65歲以上,22
112,474,英,0~14歲,22
112,474,英,15~64歲,103
112,474,英,65歲以上,34
112,475,勵,0~14歲,16
112,475,勵,15~64歲,103
112,475,勵,65歲以上,40
112,476,紅,0~14歲,33
112,476,紅,15~64歲,106
112,476,紅,65歲以上,18
112,477,達,0~14歲,23
112,477,達,15~64歲,112
112,477,達,65歲以上,22
112,478,和,0~14歲,24
112,478,和,15~64歲,110
112,478,和,65歲以上,22
112,479,苟,0~14歲,13
112,479,苟,15~64歲,122
112,479,苟,65歲以上,20
112,480,隆,0~14歲,17
112,480,隆,15~64歲,119
112,480,隆,65歲以上,17
112,481,銀,0~14歲,15
112,481,銀,15~64歲,121
112,481,銀,65歲以上,17
112,482,味,0~14歲,18
112,482,味,15~64歲,111
112,482,味,65歲以上,23
112,483,玉,0~14歲,8
112,483,玉,15~64歲,83
112,483,玉,65歲以上,60
112,484,楓,0~14歲,24
112,484,楓,15~64歲,116
112,484,楓,65歲以上,11
112,485,曠,0~14歲,22
112,485,曠,15~64歲,103
112,485,曠,65歲以上,26
112,486,糠,0~14歲,19
112,486,糠,15~64歲,97
112,486,糠,65歲以上,31
112,487,過,0~14歲,15
112,487,過,15~64歲,107
112,487,過,65歲以上,24
112,488,衡,0~14歲,13
112,488,衡,15~64歲,104
112,488,衡,65歲以上,29
112,489,伏,0~14歲,12
112,489,伏,15~64歲,116
112,489,伏,65歲以上,16
112,490,昝,0~14歲,12
112,490,昝,15~64歲,114
112,490,昝,65歲以上,18
112,491,湖,0~14歲,18
112,491,湖,15~64歲,93
112,491,湖,65歲以上,31
112,492,字,0~14歲,19
112,492,字,15~64歲,113
112,492,字,65歲以上,9
112,493,茹,0~14歲,13
112,493,茹,15~64歲,104
112,493,茹,65歲以上,23
112,494,沃,0~14歲,30
112,494,沃,15~64歲,83
112,494,沃,65歲以上,24
112,495,眭,0~14歲,17
112,495,眭,15~64歲,88
112,495,眭,65歲以上,32
112,496,盂,0~14歲,13
112,496,盂,15~64歲,96
112,496,盂,65歲以上,27
112,497,晉,0~14歲,17
112,497,晉,15~64歲,89
112,497,晉,65歲以上,29
112,498,敬,0~14歲,17
112,498,敬,15~64歲,106
112,498,敬,65歲以上,11
112,499,王李,0~14歲,16
112,499,王李,15~64歲,80
112,499,王李,65歲以上,37
112,500,邸,0~14歲,12
112,500,邸,15~64歲,95
112,500,邸,65歲以上,24
112,501,姫,0~14歲,17
112,501,姫,15~64歲,86
112,501,姫,65歲以上,28
112,502,貢,0~14歲,9
112,502,貢,15~64歲,89
112,502,貢,65歲以上,33
112,503,朝,0~14歲,19
112,503,朝,15~64歲,88
112,503,朝,65歲以上,22
112,504,漳,0~14歲,19
112,504,漳,15~64歲,91
112,504,漳,65歲以上,18
112,505,閩,0~14歲,4
112,505,閩,15~64歲,90
112,505,閩,65歲以上,33
112,506,禤,0~14歲,12
112,506,禤,15~64歲,102
112,506,禤,65歲以上,13
112,507,張李,0~14歲,9
112,507,張李,15~64歲,76
112,507,張李,65歲以上,40
112,508,赫,0~14歲,12
112,508,赫,15~64歲,81
112,508,赫,65歲以上,32
112,509,宿,0~14歲,11
112,509,宿,15~64歲,97
112,509,宿,65歲以上,16
112,510,出,0~14歲,11
112,510,出,15~64歲,86
112,510,出,65歲以上,26
112,511,但,0~14歲,8
112,511,但,15~64歲,91
112,511,但,65歲以上,23
112,512,法,0~14歲,22
112,512,法,15~64歲,91
112,512,法,65歲以上,9
112,513,廣,0~14歲,18
112,513,廣,15~64歲,83
112,513,廣,65歲以上,21
112,514,丹,0~14歲,23
112,514,丹,15~64歲,86
112,514,丹,65歲以上,12
112,515,信,0~14歲,14
112,515,信,15~64歲,93
112,515,信,65歲以上,13
112,516,霜,0~14歲,18
112,516,霜,15~64歲,83
112,516,霜,65歲以上,19
112,517,公,0~14歲,9
112,517,公,15~64歲,90
112,517,公,65歲以上,20
112,518,習,0~14歲,21
112,518,習,15~64歲,88
112,518,習,65歲以上,10
112,519,勤,0~14歲,19
112,519,勤,15~64歲,77
112,519,勤,65歲以上,21
112,520,󿿮,0~14歲,11
112,520,󿿮,15~64歲,87
112,520,󿿮,65歲以上,19
112,521,皇甫,0~14歲,17
112,521,皇甫,15~64歲,78
112,521,皇甫,65歲以上,20
112,522,陣,0~14歲,25
112,522,陣,15~64歲,80
112,522,陣,65歲以上,10
112,523,黑,0~14歲,19
112,523,黑,15~64歲,79
112,523,黑,65歲以上,17
112,524,巢,0~14歲,8
112,524,巢,15~64歲,78
112,524,巢,65歲以上,25
112,525,况,0~14歲,9
112,525,况,15~64歲,94
112,525,况,65歲以上,7
112,526,堯,0~14歲,9
112,526,堯,15~64歲,78
112,526,堯,65歲以上,22
112,527,滑,0~14歲,12
112,527,滑,15~64歲,77
112,527,滑,65歲以上,19
112,528,操,0~14歲,9
112,528,操,15~64歲,89
112,528,操,65歲以上,10
112,529,洋,0~14歲,12
112,529,洋,15~64歲,85
112,529,洋,65歲以上,10
112,530,閉,0~14歲,13
112,530,閉,15~64歲,84
112,530,閉,65歲以上,10
112,531,登,0~14歲,12
112,531,登,15~64歲,77
112,531,登,65歲以上,18
112,532,廉,0~14歲,13
112,532,廉,15~64歲,76
112,532,廉,65歲以上,17
112,533,蒯,0~14歲,6
112,533,蒯,15~64歲,84
112,533,蒯,65歲以上,16
112,534,哖,0~14歲,18
112,534,哖,15~64歲,70
112,534,哖,65歲以上,17
112,535,栁,0~14歲,7
112,535,栁,15~64歲,55
112,535,栁,65歲以上,43
112,536,巖,0~14歲,6
112,536,巖,15~64歲,83
112,536,巖,65歲以上,15
112,537,書,0~14歲,11
112,537,書,15~64歲,67
112,537,書,65歲以上,25
112,538,玲,0~14歲,25
112,538,玲,15~64歲,65
112,538,玲,65歲以上,10
112,539,番,0~14歲,18
112,539,番,15~64歲,71
112,539,番,65歲以上,11
112,540,阮呂,0~14歲,17
112,540,阮呂,15~64歲,59
112,540,阮呂,65歲以上,23
112,541,虎,0~14歲,19
112,541,虎,15~64歲,64
112,541,虎,65歲以上,16
112,542,剛,0~14歲,12
112,542,剛,15~64歲,72
112,542,剛,65歲以上,15
112,543,歸,0~14歲,11
112,543,歸,15~64歲,64
112,543,歸,65歲以上,24
112,544,侍,0~14歲,10
112,544,侍,15~64歲,77
112,544,侍,65歲以上,11
112,545,毒,0~14歲,16
112,545,毒,15~64歲,70
112,545,毒,65歲以上,12
112,546,磨,0~14歲,9
112,546,磨,15~64歲,67
112,546,磨,65歲以上,21
112,547,鮮,0~14歲,9
112,547,鮮,15~64歲,75
112,547,鮮,65歲以上,12
112,548,三,0~14歲,10
112,548,三,15~64歲,70
112,548,三,65歲以上,15
112,549,藩,0~14歲,9
112,549,藩,15~64歲,75
112,549,藩,65歲以上,11
112,550,布,0~14歲,25
112,550,布,15~64歲,58
112,550,布,65歲以上,11
112,551,洗,0~14歲,9
112,551,洗,15~64歲,67
112,551,洗,65歲以上,18
112,552,博,0~14歲,33
112,552,博,15~64歲,55
112,552,博,65歲以上,6
112,553,鎖,0~14歲,17
112,553,鎖,15~64歲,63
112,553,鎖,65歲以上,14
112,554,巧,0~14歲,15
112,554,巧,15~64歲,62
112,554,巧,65歲以上,16
112,555,宛,0~14歲,10
112,555,宛,15~64歲,66
112,555,宛,65歲以上,17
112,556,延,0~14歲,12
112,556,延,15~64歲,69
112,556,延,65歲以上,11
112,557,靖,0~14歲,14
112,557,靖,15~64歲,66
112,557,靖,65歲以上,12
112,558,瑪,0~14歲,10
112,558,瑪,15~64歲,79
112,558,瑪,65歲以上,3
112,559,由,0~14歲,12
112,559,由,15~64歲,62
112,559,由,65歲以上,17
112,560,掌,0~14歲,5
112,560,掌,15~64歲,66
112,560,掌,65歲以上,19
112,561,郗,0~14歲,12
112,561,郗,15~64歲,56
112,561,郗,65歲以上,21
112,562,望,0~14歲,7
112,562,望,15~64歲,65
112,562,望,65歲以上,17
112,563,翼,0~14歲,16
112,563,翼,15~64歲,61
112,563,翼,65歲以上,12
112,564,承,0~14歲,12
112,564,承,15~64歲,58
112,564,承,65歲以上,18
112,565,世,0~14歲,10
112,565,世,15~64歲,53
112,565,世,65歲以上,24
112,566,陳吳,0~14歲,7
112,566,陳吳,15~64歲,41
112,566,陳吳,65歲以上,39
112,567,禚,0~14歲,9
112,567,禚,15~64歲,58
112,567,禚,65歲以上,20
112,568,杞,0~14歲,12
112,568,杞,15~64歲,58
112,568,杞,65歲以上,17
112,569,代,0~14歲,6
112,569,代,15~64歲,64
112,569,代,65歲以上,16
112,570,母,0~14歲,10
112,570,母,15~64歲,60
112,570,母,65歲以上,16
112,571,生,0~14歲,3
112,571,生,15~64歲,75
112,571,生,65歲以上,8
112,572,慈,0~14歲,12
112,572,慈,15~64歲,67
112,572,慈,65歲以上,7
112,573,巨,0~14歲,12
112,573,巨,15~64歲,58
112,573,巨,65歲以上,15
112,574,闗,0~14歲,6
112,574,闗,15~64歲,58
112,574,闗,65歲以上,21
112,575,邦,0~14歲,17
112,575,邦,15~64歲,59
112,575,邦,65歲以上,8
112,576,訾,0~14歲,12
112,576,訾,15~64歲,61
112,576,訾,65歲以上,11
112,577,壯,0~14歲,13
112,577,壯,15~64歲,61
112,577,壯,65歲以上,8
112,578,晋,0~14歲,3
112,578,晋,15~64歲,63
112,578,晋,65歲以上,16
112,579,焉,0~14歲,14
112,579,焉,15~64歲,50
112,579,焉,65歲以上,18
112,580,漢,0~14歲,14
112,580,漢,15~64歲,53
112,580,漢,65歲以上,15
112,581,劉黃,0~14歲,0
112,581,劉黃,15~64歲,56
112,581,劉黃,65歲以上,26
112,582,沐,0~14歲,7
112,582,沐,15~64歲,58
112,582,沐,65歲以上,16
112,583,名,0~14歲,11
112,583,名,15~64歲,68
112,583,名,65歲以上,0
112,584,庄,0~14歲,15
112,584,庄,15~64歲,59
112,584,庄,65歲以上,5
112,585,別,0~14歲,5
112,585,別,15~64歲,65
112,585,別,65歲以上,9
112,586,陰,0~14歲,7
